name,city,country_iso,code,lat,longit,alt
Hof-Plauen Airport,Hof,DE,HOQ,50.288612365722656,11.856389045715332,1959
Zweibrücken Airport,Zweibruecken,DE,ZQW,49.2094,7.40056,1132
Donaueschingen-Villingen Airport,Donaueschingen,DE,ZQL,47.97333145139999,8.52222156525,2231
Braunschweig-Wolfsburg Airport,Braunschweig,DE,BWE,52.319199,10.5561,295
Kassel-Calden Airport,Kassel,DE,KSF,51.417273,9.384967,820
Bremerhaven Airport,Bremerhaven,DE,BRV,53.506943,8.572778,10
Emden Airport,Emden,DE,EME,53.391109,7.2275,3
Wilhelmshaven-Mariensiel Airport,Wilhelmshaven,DE,WVN,53.502220153808594,8.05222225189209,16
Borkum Airport,Borkum,DE,BMK,53.59639,6.709167,3
Norderney Airport,Norderney,DE,NRD,53.70694351196289,7.230000019073486,7
Flensburg-Schäferhaus Airport,Flensburg,DE,FLF,54.77333450317383,9.378889083862305,131
Westerland Sylt Airport,Westerland,DE,GWT,54.9132003784,8.34047031403,51
Kärdla Airport,Kardla,EE,KDL,58.99079895019531,22.830699920654297,18
Kuressaare Airport,Kuressaare,EE,URE,58.22990036010742,22.50950050354004,14
Pärnu Airport,Parnu,EE,EPU,58.41899871826172,24.47279930114746,47
Lennart Meri Tallinn Airport,Tallinn-ulemiste International,EE,TLL,59.41329956049999,24.8327999115,131
Tartu Airport,Tartu,EE,TAY,58.3074989319,26.690399169900004,219
Enontekio Airport,Enontekio,FI,ENF,68.362602233887,23.424299240112,1005
Halli Airport,Halli,FI,KEV,61.856039,24.786686,479
Helsinki Malmi Airport,Helsinki,FI,HEM,60.25460052490234,25.042800903320312,57
Helsinki Vantaa Airport,Helsinki,FI,HEL,60.317199707031,24.963300704956,179
Hyvinkää Airfield,Hyvinkaa,FI,HYV,60.6543998718,24.8810997009,430
Kitee Airport,Kitee,FI,KTQ,62.1661,30.073601,364
Ivalo Airport,Ivalo,FI,IVL,68.607299804688,27.405300140381,481
Joensuu Airport,Joensuu,FI,JOE,62.662899017334,29.607500076294,398
Jyvaskyla Airport,Jyvaskyla,FI,JYV,62.399501800537,25.678300857544,459
Kauhava Airport,Kauhava,FI,KAU,63.127102,23.051399,151
Kemi-Tornio Airport,Kemi,FI,KEM,65.778701782227,24.582099914551,61
Kajaani Airport,Kajaani,FI,KAJ,64.285499572754,27.692399978638,483
Kauhajoki Airport,Kauhajoki,FI,KHJ,62.4625015259,22.3931007385,407
Kokkola-Pietarsaari Airport,Kruunupyy,FI,KOK,63.721199035645,23.143100738525,84
Kuusamo Airport,Kuusamo,FI,KAO,65.987602233887,29.239400863647,866
Kittilä Airport,Kittila,FI,KTT,67.700996398926,24.846799850464,644
Kuopio Airport,Kuopio,FI,KUO,63.007099151611,27.797800064087,323
Lahti Vesivehmaa Airport,Vesivehmaa,FI,QLF,61.144199,25.693501,502
Lappeenranta Airport,Lappeenranta,FI,LPP,61.044601,28.144743,349
Mariehamn Airport,Mariehamn,FI,MHQ,60.122200012207,19.898199081421,17
Mikkeli Airport,Mikkeli,FI,MIK,61.6866,27.201799,329
Oulu Airport,Oulu,FI,OUL,64.930099487305,25.354600906372,47
Pori Airport,Pori,FI,POR,61.461700439453,21.799999237061,44
Rovaniemi Airport,Rovaniemi,FI,RVN,66.564796447754,25.830400466919,642
Savonlinna Airport,Savonlinna,FI,SVL,61.943099975586,28.945100784302,311
Sodankyla Airport,Sodankyla,FI,SOT,67.3949966431,26.6191005707,602
Tampere-Pirkkala Airport,Tampere,FI,TMP,61.414100646973,23.604400634766,390
Turku Airport,Turku,FI,TKU,60.514099121094,22.262800216675,161
Utti Air Base,Utti,FI,UTI,60.89640045166,26.938400268555,339
Vaasa Airport,Vaasa,FI,VAA,63.050701141357,21.762199401855,19
Varkaus Airport,Varkaus,FI,VRK,62.171100616455,27.868600845337,286
Ylivieska Airfield,Ylivieska-raudaskyla,FI,YLI,64.0547222,24.7252778,252
Belfast International Airport,Belfast,GB,BFS,54.6575012207,-6.21582984924,268
St Angelo Airport,Enniskillen,GB,ENK,54.39889907836914,-7.651669979095459,155
George Best Belfast City Airport,Belfast,GB,BHD,54.61809921264648,-5.872499942779541,15
City of Derry Airport,Londonderry,GB,LDY,55.04280090332031,-7.161109924316406,22
Birmingham International Airport,Birmingham,GB,BHX,52.4538993835,-1.74802994728,327
Coventry Airport,Coventry,GB,CVT,52.3697013855,-1.47971999645,267
Gloucestershire Airport,Golouchestershire,GB,GLO,51.89419937133789,-2.167220115661621,101
Cotswold Airport,Pailton,GB,GBA,51.668095,-2.05694,433
Manchester Airport,Manchester,GB,MAN,53.35369873046875,-2.2749500274658203,257
Newquay Cornwall Airport,Newquai,GB,NQY,50.44060134887695,-4.995409965515137,390
RAF Lyneham,Lyneham,GB,LYE,51.5051,-1.99343,513
RNAS Yeovilton,Yeovilton,GB,YEO,51.0093994140625,-2.638819932937622,75
Haverfordwest Airport,Haverfordwest,GB,HAW,51.833099365234375,-4.9611101150512695,159
Cardiff International Airport,Cardiff,GB,CWL,51.39670181274414,-3.343329906463623,220
Swansea Airport,Swansea,GB,SWS,51.60530090332031,-4.0678300857543945,299
Bristol Airport,Bristol,GB,BRS,51.382702,-2.71909,622
Liverpool John Lennon Airport,Liverpool,GB,LPL,53.33359909057617,-2.849720001220703,80
London Luton Airport,London,GB,LTN,51.874698638916016,-0.3683330118656158,526
Plymouth City Airport,Plymouth,GB,PLH,50.422798,-4.10583,476
Bournemouth Airport,Bournemouth,GB,BOH,50.77999877929688,-1.8424999713897705,38
Southampton Airport,Southampton,GB,SOU,50.95029830932617,-1.3567999601364136,44
Lasham Airport,Lasham,GB,QLA,51.187198638916016,-1.0334999561309814,618
Alderney Airport,Alderney,GG,ACI,49.706104,-2.21472,290
Guernsey Airport,Guernsey,GG,GCI,49.435001373291016,-2.601969957351685,336
Jersey Airport,Jersey,JE,JER,49.20790100097656,-2.195509910583496,277
Shoreham Airport,Shoreham By Sea,GB,ESH,50.835602,-0.297222,7
London Biggin Hill Airport,Biggin Hill,GB,BQH,51.33079910279999,0.0324999988079,598
London Gatwick Airport,London,GB,LGW,51.148102,-0.190278,202
London City Airport,London,GB,LCY,51.505299,0.055278,19
Farnborough Airport,Farnborough,GB,FAB,51.2757987976,-0.776332974434,238
Blackbushe Airport,Blackbushe,GB,BBS,51.32389831542969,-0.8475000262260437,325
London Heathrow Airport,London,GB,LHR,51.4706,-0.461941,83
Southend Airport,Southend,GB,SEN,51.5713996887207,0.6955559849739075,49
Lydd Airport,Lydd,GB,LYX,50.95610046386719,0.939167022705078,13
Kent International Airport,Manston,GB,MSE,51.342201,1.34611,178
Carlisle Airport,Carlisle,GB,CAX,54.9375,-2.8091700077056885,190
Blackpool International Airport,Blackpool,GB,BLK,53.77170181274414,-3.0286099910736084,34
Humberside Airport,Humberside,GB,HUY,53.57440185546875,-0.350832998752594,121
Barrow Walney Island Airport,Barrow Island,GB,BWF,54.1286111,-3.2675,173
Leeds Bradford Airport,Leeds,GB,LBA,53.86589813232422,-1.6605700254440308,681
Warton Airport,Warton,GB,WRT,53.745098,-2.88306,55
Hawarden Airport,Hawarden,GB,CEG,53.1781005859375,-2.977780103683472,45
Isle of Man Airport,Isle Of Man,IM,IOM,54.08330154418945,-4.623889923095703,52
Newcastle Airport,Newcastle,GB,NCL,55.03749847412109,-1.6916699409484863,266
Durham Tees Valley Airport,Teesside,GB,MME,54.50920104980469,-1.4294099807739258,120
East Midlands Airport,East Midlands,GB,EMA,52.8311004639,-1.32806003094,306
Kirkwall Airport,Kirkwall,GB,KOI,58.957801818847656,-2.9049999713897705,50
Sumburgh Airport,Sumburgh,GB,LSI,59.87889862060547,-1.295560002326965,20
Wick Airport,Wick,GB,WIC,58.45890045166016,-3.09306001663208,126
Aberdeen Dyce Airport,Aberdeen,GB,ABZ,57.20190048217773,-2.197779893875122,215
Inverness Airport,Inverness,GB,INV,57.54249954223633,-4.047500133514404,31
Glasgow International Airport,Glasgow,GB,GLA,55.8718986511,-4.43306016922,26
Edinburgh Airport,Edinburgh,GB,EDI,55.95000076293945,-3.372499942779541,135
Islay Airport,Islay,GB,ILY,55.68190002441406,-6.256669998168945,56
Glasgow Prestwick Airport,Prestwick,GB,PIK,55.5093994140625,-4.586669921875,65
Benbecula Airport,Benbecula,GB,BEB,57.48109817504883,-7.362780094146728,19
Scatsta Airport,Scatsta,GB,SCS,60.43280029296875,-1.2961100339889526,81
Dundee Airport,Dundee,GB,DND,56.45249938964844,-3.025830030441284,17
Stornoway Airport,Stornoway,GB,SYY,58.215599060058594,-6.331110000610352,26
Tiree Airport,Tiree,GB,TRE,56.49919891357422,-6.869170188903809,38
RAF Leuchars,Leuchars,GB,ADX,56.37289810180664,-2.8684399127960205,38
RAF Lossiemouth,Lossiemouth,GB,LMO,57.7052001953125,-3.339169979095459,42
Cambridge Airport,Cambridge,GB,CBG,52.205002,0.175,47
Norwich International Airport,Norwich,GB,NWI,52.6758003235,1.28278005123,117
London Stansted Airport,London,GB,STN,51.8849983215,0.234999999404,348
Exeter International Airport,Exeter,GB,EXT,50.73440170288086,-3.4138898849487305,102
Bristol Filton Airport,Bristol,GB,FZO,51.5194015503,-2.59083008766,226
Oxford (Kidlington) Airport,Oxford,GB,OXF,51.8368988037,-1.32000005245,270
RAF Benson,Benson,GB,BEX,51.6164016724,-1.09582996368,226
RAF Lakenheath,Lakenheath,GB,LKZ,52.4093017578,0.56099998951,32
RAF Mildenhall,Mildenhall,GB,MHZ,52.36190032958984,0.486405998468399,33
RAF Wyton,Wyton,GB,QUY,52.3572006226,-0.107832998037,135
RAF Fairford,Fairford,GB,FFD,51.6822013855,-1.7900300025900002,286
RAF Brize Norton,Brize Norton,GB,BZZ,51.75,-1.58362,288
RAF Odiham,Odiham,GB,ODH,51.2341003418,-0.94282501936,405
RAF Northolt,Northolt,GB,NHT,51.5530014038,-0.418166995049,124
RAF Coningsby,Coningsby,GB,QCY,53.0929985046,-0.166014000773,25
RAF Honington,Honington,GB,BEQ,52.34260177612305,0.7729390263557434,174
RAF Scampton,Scampton,GB,SQZ,53.307800293,-0.550832986832,202
RAF Linton-On-Ouse,Linton-on-ouse,GB,HRT,54.0489006042,-1.2527500391,53
RAF Waddington,Waddington,GB,WTN,53.1661987305,-0.523810982704,231
RAF Marham,Marham,GB,KNF,52.648395,0.550692,75
Mount Pleasant Airport,Mount Pleasant,FK,MPN,-51.82279968261719,-58.44720077514648,244
Amsterdam Airport Schiphol,Amsterdam,NL,AMS,52.308601,4.76389,-11
Maastricht Aachen Airport,Maastricht,NL,MST,50.911701,5.77014,375
Eindhoven Airport,Eindhoven,NL,EIN,51.4500999451,5.37452983856,74
Eelde Airport,Groningen,NL,GRQ,53.1197013855,6.57944011688,17
Gilze Rijen Air Base,Gilze-rijen,NL,GLZ,51.56740188598633,4.931829929351807,49
De Kooy Airport,De Kooy,NL,DHR,52.92340087890625,4.780620098114014,3
Lelystad Airport,Lelystad,NL,LEY,52.4603,5.52722,-13
Leeuwarden Air Base,Leeuwarden,NL,LWR,53.22859954833984,5.760560035705566,3
Rotterdam The Hague Airport,Rotterdam,NL,RTM,51.956902,4.43722,-15
Soesterberg Air Base,Soesterberg,NL,UTC,52.1273002625,5.27618980408,66
Twente Airport,Enschede,NL,ENS,52.275833,6.889167,114
Valkenburg Naval Air Base,Valkenburg,NL,LID,52.1660995483,4.41794013977,1
Woensdrecht Air Base,Woensdrecht,NL,WOE,51.4491,4.34203,63
Cork Airport,Cork,IE,ORK,51.84130096435547,-8.491109848022461,502
Galway Airport,Galway,IE,GWY,53.300201416015625,-8.941590309143066,81
Dublin Airport,Dublin,IE,DUB,53.421299,-6.27007,242
Ireland West Knock Airport,Connaught,IE,NOC,53.910301208496094,-8.818490028381348,665
Kerry Airport,Kerry,IE,KIR,52.18090057373047,-9.52377986907959,112
Shannon Airport,Shannon,IE,SNN,52.702,-8.92482,46
Sligo Airport,Sligo,IE,SXL,54.280200958252,-8.5992097854614,11
Waterford Airport,Waterford,IE,WAT,52.187198638916016,-7.086959838867188,119
Aarhus Airport,Aarhus,DK,AAR,56.2999992371,10.619000434899998,82
Billund Airport,Billund,DK,BLL,55.7402992249,9.15178012848,247
Copenhagen Kastrup Airport,Copenhagen,DK,CPH,55.617900848389,12.656000137329,17
Esbjerg Airport,Esbjerg,DK,EBJ,55.525902,8.5534,97
Karup Airport,Karup,DK,KRP,56.29750061035156,9.124629974365234,170
Læsø Airport,Laeso,DK,BYR,57.27719879150391,11.000100135803224,25
Lolland Falster Maribo Airport,Maribo,DK,MRW,54.699299,11.4401,16
Odense Airport,Odense,DK,ODE,55.47669982910156,10.330900192260742,56
Copenhagen Roskilde Airport,Copenhagen,DK,RKE,55.58560180664063,12.131400108337402,146
Bornholm Airport,Ronne,DK,RNN,55.06330108642578,14.759599685668944,52
Sønderborg Airport,Soenderborg,DK,SGD,54.96440124511719,9.791729927062988,24
Skrydstrup Air Base,Skrydstrup,DK,SKS,55.221048,9.26702,141
Skive Airport,Skive,DK,SQW,56.550201416015625,9.172980308532717,74
Thisted Airport,Thisted,DK,TED,57.06880187988281,8.705220222473145,23
Stauning Airport,Stauning,DK,STA,55.9901008605957,8.353910446166992,17
Aalborg Airport,Aalborg,DK,AAL,57.0927589138,9.84924316406,10
Luxembourg-Findel International Airport,Luxemburg,LU,LUX,49.6233333,6.2044444,1234
Ålesund Airport,Alesund,NO,AES,62.5625,6.119699954986572,69
Andøya Airport,Andoya,NO,ANX,69.292503356934,16.144199371338,43
Alta Airport,Alta,NO,ALF,69.976097106934,23.371700286865,9
Brønnøysund Airport,Bronnoysund,NO,BNN,65.461097717285,12.217499732971,25
Bodø Airport,Bodo,NO,BOO,67.26920318603516,14.365300178527832,42
Bergen Airport Flesland,Bergen,NO,BGO,60.29339981,5.218140125,170
Båtsfjord Airport,Batsfjord,NO,BJF,70.60050201416,29.691400527954,490
Kristiansand Airport,Kristiansand,NO,KRS,58.204201,8.08537,57
Geilo Airport Dagali,Geilo,NO,DLD,60.41730117797852,8.518349647521973,2618
Bardufoss Airport,Bardufoss,NO,BDU,69.055801391602,18.540399551392,252
"Harstad/Narvik Airport, Evenes",Harstad/Narvik,NO,EVE,68.491302490234,16.678100585938,84
Leirin Airport,Fagernes,NO,VDB,61.015598297119,9.2880601882935,2697
Florø Airport,Floro,NO,FRO,61.583599090576,5.0247201919556,37
Oslo Lufthavn,Oslo,NO,OSL,60.121,11.0502,681
Haugesund Airport,Haugesund,NO,HAU,59.34529876709,5.2083601951599,86
Hasvik Airport,Hasvik,NO,HAA,70.486701965332,22.139699935913,21
Kristiansund Airport (Kvernberget),Kristiansund,NO,KSU,63.111801147461,7.824520111084,204
Kirkenes Airport (Høybuktmoen),Kirkenes,NO,KKN,69.725799560547,29.891300201416,283
Lista Airport,Farsund,NO,FAN,58.0994987487793,6.626049995422363,29
Molde Airport,Molde,NO,MOL,62.744701385498,7.2624998092651,10
Mosjøen Airport (Kjærstad),Mosjoen,NO,MJF,65.783996582031,13.214900016785,237
Banak Airport,Lakselv,NO,LKL,70.068801879883,24.973499298096,25
Notodden Airport,Notodden,NO,NTB,59.565701,9.21222,63
Ørland Airport,Orland,NO,OLA,63.69889831542969,9.604000091552734,28
Røros Airport,Roros,NO,RRS,62.578399658203,11.342300415039,2054
"Moss Airport, Rygge",Rygge,NO,RYG,59.378817,10.785439,174
"Svalbard Airport, Longyear",Svalbard,NO,LYR,78.246101379395,15.465600013733,88
Skien Airport,Skien,NO,SKE,59.185001373291016,9.566940307617188,463
Stord Airport,Stord,NO,SRP,59.791900634765625,5.340849876403809,160
Sandnessjøen Airport (Stokka),Sandnessjoen,NO,SSJ,65.956802368164,12.468899726868,56
"Tromsø Airport,",Tromso,NO,TOS,69.68329620361328,18.91889953613281,31
"Sandefjord Airport, Torp",Sandefjord,NO,TRF,59.1866989136,10.258600235,286
Trondheim Airport Værnes,Trondheim,NO,TRD,63.4578018,10.9239998,56
Stavanger Airport Sola,Stavanger,NO,SVG,58.876701354,5.6377801895,29
Gdańsk Lech Wałęsa Airport,Gdansk,PL,GDN,54.37760162353516,18.46619987487793,489
Kraków John Paul II International Airport,Krakow,PL,KRK,50.077702,19.7848,791
Katowice International Airport,Katowice,PL,KTW,50.4743,19.08,995
Poznań-Ławica Airport,Poznan,PL,POZ,52.4210014343,16.8262996674,308
Rzeszów-Jasionka Airport,Rzeszow,PL,RZE,50.1100006104,22.0189990997,675
"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,PL,SZZ,53.584701538100006,14.9021997452,154
Redzikowo Air Base,Slupsk,PL,OSP,54.47890090942383,17.107500076293945,217
Warsaw Chopin Airport,Warsaw,PL,WAW,52.1656990051,20.9671001434,362
Copernicus Wrocław Airport,Wroclaw,PL,WRO,51.1026992798,16.885799408,404
Zielona Góra-Babimost Airport,Zielona Gora,PL,IEG,52.1385002136,15.7986001968,194
Ronneby Airport,Ronneby,SE,RNB,56.266700744629,15.265000343323,191
Gothenburg-Landvetter Airport,Gothenborg,SE,GOT,57.662799835205,12.279800415039,506
Jönköping Airport,Joenkoeping,SE,JKG,57.757598876953125,14.068699836730955,741
Lidköping-Hovby Airport,Lidkoping,SE,LDK,58.4655,13.1744,200
Gothenburg City Airport,Gothenborg,SE,GSE,57.7747,11.8704,59
Skövde Airport,Skovde,SE,KVB,58.45640182495117,13.972700119018556,324
Trollhättan-Vänersborg Airport,Trollhattan,SE,THN,58.31809997558594,12.345000267028809,137
Karlskoga Airport,Karlskoga,SE,KSK,59.34590148925781,14.49590015411377,400
Mora Airport,Mora,SE,MXX,60.957901,14.5114,634
Stockholm Skavsta Airport,Stockholm,SE,NYO,58.78860092163086,16.912200927734375,140
Kristianstad Airport,Kristianstad,SE,KID,55.92169952392578,14.08549976348877,76
Oskarshamn Airport,Oskarshamn,SE,OSK,57.350498,16.497999,96
Kalmar Airport,Kalkmar,SE,KLR,56.68550109863281,16.287599563598633,17
Malmö Sturup Airport,Malmoe,SE,MMX,55.536305364,13.3761978149,236
Halmstad Airport,Halmstad,SE,HAD,56.69110107421875,12.820199966430664,101
Växjö Kronoberg Airport,Vaxjo,SE,VXO,56.92910003662109,14.727999687194824,610
Sveg Airport,Sveg,SE,EVG,62.04779815673828,14.422900199890137,1178
Gällivare Airport,Gallivare,SE,GEV,67.13240051269531,20.814599990844727,1027
Hudiksvall Airport,Hudiksvall,SE,HUV,61.7681007385,17.0806999207,95
Kramfors Sollefteå Airport,Kramfors,SE,KRF,63.04859924316406,17.76889991760254,34
Lycksele Airport,Lycksele,SE,LYC,64.54830169677734,18.71619987487793,705
Sundsvall-Härnösand Airport,Sundsvall,SE,SDL,62.528099060058594,17.443899154663086,16
Örnsköldsvik Airport,Ornskoldsvik,SE,OER,63.40829849243164,18.989999771118164,354
Kiruna Airport,Kiruna,SE,KRN,67.821998596191,20.336799621582,1508
Skellefteå Airport,Skelleftea,SE,SFT,64.62480163574219,21.07690048217773,157
Umeå Airport,Umea,SE,UME,63.791801452637,20.282800674438,24
Vilhelmina Airport,Vilhelmina,SE,VHM,64.5791015625,16.833599090576172,1140
Arvidsjaur Airport,Arvidsjaur,SE,AJR,65.59030151367188,19.28190040588379,1245
Örebro Airport,Orebro,SE,ORB,59.22370147705078,15.038000106811523,188
Stockholm Västerås Airport,Vasteras,SE,VST,59.58940124511719,16.63360023498535,21
Luleå Airport,Lulea,SE,LLA,65.543800354004,22.121999740601,65
Stockholm-Arlanda Airport,Stockholm,SE,ARN,59.651901245117,17.918600082397,137
Stockholm-Bromma Airport,Stockholm,SE,BMA,59.354400634765625,17.941699981689453,47
Borlange Airport,Borlange,SE,BLE,60.422000885009766,15.515199661254885,503
Hultsfred Airport,Hultsfred,SE,HLF,57.525799,15.8233,366
Gävle Sandviken Airport,Gavle,SE,GVX,60.593299865722656,16.951400756835938,224
Linköping City Airport,Linkoeping,SE,LPI,58.4062004089,15.6805000305,172
Norrköping Airport,Norrkoeping,SE,NRK,58.58629989624024,16.250600814819336,32
Eskilstuna Airport,Eskilstuna,SE,EKT,59.35110092163086,16.70840072631836,139
Visby Airport,Visby,SE,VBY,57.662799835205,18.346200942993,164
Spangdahlem Air Base,Spangdahlem,DE,SPM,49.9726982117,6.69250011444,1197
Ramstein Air Base,Ramstein,DE,RMS,49.4369010925293,7.600279808044434,776
[Duplicate] Giebelstadt Army Air Field,Giebelstadt,DE,GHF,49.6481018066,9.966489791870002,980
Celle Airport,Celle,DE,ZCN,52.59120178222656,10.022100448608398,129
Fritzlar Airport,Fritzlar,DE,FRZ,51.1146,9.286,1345
Hanau Army Air Field,Hanau,DE,ZNF,50.169201,8.96159,368
Flugplatz Kitzingen,Kitzingen,DE,KZG,49.743099,10.2006,689
Nordholz Naval Airbase,Nordholz,DE,FCN,53.7677001953,8.658499717709999,74
Geilenkirchen Air Base,Geilenkirchen,DE,GKE,50.9608,6.04242,296
Rostock-Laage Airport,Laage,DE,RLG,53.9182014465,12.2783002853,138
Schleswig Air Base,Schleswig,DE,WBG,54.459301,9.51633,70
Wiesbaden Army Airfield,Wiesbaden,DE,WIE,50.049800872802734,8.325400352478027,461
Fürstenfeldbruck Air Base,Fuerstenfeldbruck,DE,FEL,48.205555,11.266944,1703
Ingolstadt Manching Airport,Ingolstadt,DE,IGS,48.7156982421875,11.534000396728516,1202
Gütersloh Air Base,Guetersloh,DE,GUT,51.922798,8.30633,236
Alexander Bay Airport,Alexander Bay,ZA,ALJ,-28.575001,16.5333,98
Aggeneys Airport,Aggeneys,ZA,AGZ,-29.28179931640625,18.813899993896484,2648
Bisho Airport,Bisho,ZA,BIY,-32.8970985413,27.2791004181,1950
Bram Fischer International Airport,Bloemfontein,ZA,BFN,-29.0926990509,26.302400589,4458
Cape Town International Airport,Cape Town,ZA,CPT,-33.9648017883,18.6016998291,151
King Shaka International Airport,Durban,ZA,DUR,-29.6144444444,31.1197222222,295
Ben Schoeman Airport,East London,ZA,ELS,-33.0355987549,27.8258991241,435
Ficksburg Sentraoes Airport,Ficksburg,ZA,FCB,-28.82309913635254,27.908899307250977,5315
Grand Central Airport,Johannesburg,ZA,GCJ,-25.986299514799995,28.1401004791,5325
George Airport,George,ZA,GRJ,-34.0056,22.378902,648
Harrismith Airport,Harrismith,ZA,HRS,-28.23509979248047,29.106199264526367,5585
Hoedspruit Air Force Base Airport,Hoedspruit,ZA,HDS,-24.3686008453,31.0487003326,1743
OR Tambo International Airport,Johannesburg,ZA,JNB,-26.1392,28.246,5558
P C Pelser Airport,Klerksdorp,ZA,KXE,-26.8710994720459,26.718000411987305,4444
